time,A,B,C,4,5,6
1110000.0,2.1703578e+01,2.1470155e+01,1.9285936e+01,3.5329721e+01,3.7384566e+00,-6.1919997e-07
1125000.0,2.1669954e+01,2.1436972e+01,1.9252317e+01,3.5296138e+01,3.7075595e+00,-1.7628267e-06
1140000.0,2.1693932e+01,2.1460573e+01,1.9276350e+01,3.5320148e+01,3.7297065e+00,-6.1006716e-07
1155000.0,2.1986934e+01,2.1753581e+01,1.9569294e+01,3.5613104e+01,3.9990175e+00,-8.5814503e-07
1170000.0,2.2241632e+01,2.2008289e+01,1.9824014e+01,3.5867816e+01,4.2331957e+00,-7.7283340e-07
1185000.0,2.2303417e+01,2.2070247e+01,1.9885713e+01,3.5929551e+01,4.2899071e+00,-1.7532958e-06
1200000.0,2.2208525e+01,2.1975369e+01,1.9790842e+01,3.5834663e+01,4.2026772e+00,-1.8919567e-06
1215000.0,2.2231443e+01,2.1998234e+01,1.9813778e+01,3.5857597e+01,4.2237687e+00,-1.5203157e-06
1230000.0,2.3322360e+01,2.3088394e+01,2.0904658e+01,3.6948359e+01,5.2267254e+00,2.5929547e-05
1245000.0,2.5005347e+01,2.4771370e+01,2.2587627e+01,3.8631359e+01,6.8274625e+00,6.9014422e-05
1260000.0,2.5919717e+01,2.5685842e+01,2.3501988e+01,3.9545754e+01,7.7418369e+00,7.0877518e-06
1275000.0,2.6237494e+01,2.6003891e+01,2.3819835e+01,3.9863596e+01,8.0597032e+00,4.4387821e-06
1290000.0,2.6266650e+01,2.6033300e+01,2.3848811e+01,3.9892495e+01,8.0883793e+00,-1.6901875e-05
1305000.0,2.5725166e+01,2.5492222e+01,2.3307860e+01,3.9351674e+01,7.5479547e+00,-3.4118948e-06
1320000.0,2.6209561e+01,2.5975701e+01,2.3791867e+01,3.9835593e+01,8.0316807e+00,1.6207472e-05
1335000.0,2.5958760e+01,2.5725932e+01,2.3541020e+01,3.9584667e+01,7.7806755e+00,-3.3547607e-05
