time,A,B,C,4,5,6
1410000.0,1.5262094e+00,1.2746060e+00,1.1120361e+00,1.6181073e+00,7.9834961e-02,1.6474384e-11
1425000.0,6.9940600e+00,5.9553523e+00,5.1352466e+00,7.9523201e+00,2.1300864e-01,-6.1568087e-14
1440000.0,6.9836496e+00,5.9694042e+00,5.1350324e+00,8.0406974e+00,1.3122831e-01,-2.8173237e-14
1455000.0,5.6625842e+00,4.8111626e+00,4.1885898e+00,6.7227229e+00,5.1030803e-02,-5.1030083e-14
1470000.0,4.0364838e+00,3.4294298e+00,2.9803949e+00,4.9040750e+00,1.1496271e-01,-1.1055294e-14
1485000.0,8.8996338e-01,8.3185074e-01,7.5925168e-01,1.6332283e+00,1.3050276e-01,1.9590593e-10
1500000.0,2.1628885e+00,1.7470690e+00,1.4146340e+00,1.7224860e+00,1.6885255e-01,-1.6943817e-14
1515000.0,8.2169867e+00,7.0160760e+00,6.0056282e+00,9.2276423e+00,1.7491541e-01,-1.2554324e-14
1530000.0,5.5600932e+00,4.7290074e+00,4.1305678e+00,6.7971324e+00,1.6197697e-01,-5.6549532e-14
1545000.0,5.6482214e+00,4.7923204e+00,4.1369117e+00,6.7697499e+00,5.0693237e-02,-1.5749922e-14
1560000.0,2.9667374e+00,2.4856727e+00,2.1310202e+00,3.4600915e+00,3.7271275e-02,-5.9857976e-16
1575000.0,3.4097464e-01,3.3342136e-01,1.4398290e-01,6.3079160e-01,3.9762825e-02,1.4699185e-10
1590000.0,2.2910261e+00,1.8697667e+00,1.5001562e+00,1.7943881e+00,1.3974741e-01,-7.5181035e-15
1605000.0,8.2263457e+00,7.0278406e+00,6.0863069e+00,9.8096340e+00,8.1170290e-02,-8.0671438e-14
1620000.0,2.9117332e+00,2.4569842e+00,2.1664014e+00,3.8000680e+00,1.4078578e-01,-5.7327380e-15
1635000.0,1.5065032e+00,1.2605835e+00,1.0960007e+00,1.8711556e+00,5.1969800e-02,-4.4890247e-16
1650000.0,1.1521599e+00,9.9673964e-01,8.7297559e-01,1.4282767e+00,7.5579263e-02,3.6371335e-13
1665000.0,3.2083423e-01,2.4135925e-01,1.1179434e-01,4.3018816e-01,2.8006562e-02,1.4292880e-11
1680000.0,3.1275671e+00,2.5598251e+00,2.0779875e+00,2.5093364e+00,2.2322930e-01,-1.8560333e-14
1695000.0,5.3026712e+00,4.5674272e+00,4.0558459e+00,7.0974826e+00,2.3105440e-01,-5.4031015e-14
1710000.0,1.6657001e+00,1.3757601e+00,1.1727073e+00,1.7291757e+00,4.0807388e-02,-6.0703836e-15
1725000.0,9.3352472e+00,7.9747075e+00,6.8883110e+00,1.1080696e+01,6.3384092e-02,-5.3620316e-14
